load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
21.81;95.65;48.31;8.02;12.13;31.59;9.88;3.91;6.45;14.67;15.36
21.13;94.75;47.09;7.82;11.77;30.78;9.75;3.86;6.37;14.47;15.15
21.40;93.22;45.94;7.70;11.70;29.77;9.61;3.80;6.28;13.98;15.12
21.09;93.01;45.93;7.80;11.55;30.33;9.73;3.95;6.36;14.35;15.02
20.81;93.05;46.38;7.63;11.45;30.73;9.54;3.72;6.30;14.32;14.70
22.08;95.03;48.36;7.99;11.99;31.58;9.89;3.90;6.50;14.79;15.39
21.84;95.90;48.10;8.05;12.07;31.29;9.86;4.02;6.54;14.69;15.60
21.08;91.82;45.62;7.60;11.55;29.84;9.53;3.75;6.16;13.86;14.82
20.05;90.41;45.30;7.47;11.44;29.13;9.27;3.78;6.15;13.62;14.56
20.87;91.56;45.54;7.80;11.60;29.93;9.65;3.80;6.34;13.94;14.82
20.90;90.93;46.14;7.55;11.42;29.70;9.48;3.77;6.19;13.93;14.99
20.74;92.50;44.89;7.69;11.30;29.89;9.35;3.70;6.23;13.83;14.90
20.45;91.74;44.99;7.50;11.39;29.41;9.45;3.70;6.23;14.02;14.80
20.87;91.12;46.01;7.55;11.43;30.41;9.44;3.88;6.26;13.81;15.01
20.53;90.20;45.44;7.30;11.19;29.29;9.44;3.79;6.13;13.72;14.79
20.47;89.25;43.95;7.57;11.35;28.91;9.22;3.69;5.92;13.68;14.55
20.17;87.86;44.17;7.27;10.99;28.78;9.08;3.54;5.93;13.29;14.15
20.30;90.75;44.01;7.42;11.32;28.69;9.27;3.71;6.05;13.56;14.83
20.63;92.49;45.29;7.65;11.47;29.79;9.56;3.82;6.24;13.69;15.20
21.15;92.95;46.07;7.53;11.39;30.10;9.36;3.86;6.31;13.83;15.05
21.15;92.71;45.79;7.91;11.60;30.08;9.45;3.80;6.16;14.07;15.09
22.17;98.90;48.32;8.07;12.38;31.75;10.01;3.98;6.46;14.53;15.93
21.74;96.17;46.76;7.85;11.88;31.07;9.86;3.92;6.47;14.21;15.48
21.31;95.54;46.99;7.80;11.64;30.25;9.67;3.74;6.24;13.93;15.28
21.26;91.03;44.55;7.42;11.19;29.50;9.26;3.76;6.10;13.53;14.85
23.04;99.62;49.53;8.24;12.35;32.28;10.13;4.12;6.46;14.80;15.92
22.71;102.40;48.08;8.01;12.35;31.61;10.13;4.01;6.57;14.91;15.92
22.77;101.63;49.54;8.00;12.44;31.88;9.89;4.00;6.66;14.55;15.99
22.24;99.81;47.36;8.08;12.39;31.65;9.96;3.98;6.53;14.50;15.93
22.66;103.27;49.80;8.28;12.42;32.55;10.24;4.03;6.79;15.18;16.56
23.58;104.98;51.14;8.45;12.90;33.55;10.44;4.22;6.80;15.37;16.89
24.03;106.83;51.43;8.65;13.10;34.25;10.81;4.33;7.09;15.86;17.30
24.23;107.71;52.70;8.84;13.21;34.41;10.78;4.24;7.15;15.63;17.45
23.12;104.34;50.39;8.66;13.16;34.03;10.67;4.27;6.88;15.53;16.84
23.82;106.96;52.05;8.58;12.86;34.07;10.48;4.29;7.15;15.48;17.03
23.66;106.06;51.25;8.68;12.96;32.94;10.58;4.16;7.13;15.70;17.36
24.17;106.85;51.93;8.74;13.16;34.46;10.89;4.31;7.06;16.03;17.59
24.74;110.10;53.48;8.85;13.34;35.04;11.16;4.37;7.28;16.01;18.07
24.34;108.63;53.24;8.87;13.31;35.01;10.79;4.32;7.19;15.95;17.87
23.62;107.36;52.51;8.65;13.22;35.08;10.88;4.33;7.13;15.90;17.43
23.67;108.81;51.86;8.82;12.99;34.22;10.67;4.29;7.19;16.12;17.05
22.89;102.42;48.82;8.25;12.59;32.01;10.20;4.01;6.62;14.86;16.06
21.92;97.02;46.43;7.89;11.95;31.47;9.76;3.95;6.44;14.44;15.68
21.17;92.95;45.03;7.59;11.38;29.55;9.39;3.79;6.29;13.78;15.08
20.58;93.49;45.57;7.45;11.47;29.10;9.02;3.72;6.17;13.52;14.80
18.37;84.01;40.43;6.84;10.36;27.01;8.55;3.42;5.67;12.70;13.96
18.21;82.75;39.67;6.57;10.25;26.18;8.23;3.24;5.34;12.08;13.31
18.12;82.37;38.87;6.48;10.24;26.35;8.23;3.24;5.43;12.25;13.31
17.88;80.77;38.33;6.50;9.84;25.58;7.96;3.17;5.39;11.72;12.92
15.82;71.29;33.90;5.75;8.70;22.48;7.11;2.80;4.77;10.59;11.35
14.01;62.95;30.50;5.03;7.71;19.78;6.23;2.48;4.22;9.25;10.12
12.80;58.37;28.01;4.76;6.93;18.67;5.87;2.35;3.90;8.60;9.21
12.44;55.49;26.53;4.50;6.87;17.71;5.57;2.19;3.73;8.23;9.00
12.74;50.40;26.53;4.05;6.95;16.34;5.04;2.03;3.19;7.36;8.57
13.03;52.47;27.06;4.07;7.25;16.74;5.19;2.00;3.24;7.61;8.96
13.00;51.58;26.35;4.04;7.14;16.45;5.21;1.99;3.22;7.49;8.84
12.86;50.92;26.07;4.02;6.98;16.64;5.18;1.98;3.14;7.45;8.79
12.41;49.77;25.56;3.84;6.83;16.03;5.08;1.92;3.05;7.22;8.41
12.22;48.54;24.88;3.81;6.69;15.87;4.87;1.88;2.93;7.02;8.40
12.07;48.32;25.06;3.73;6.47;15.52;4.83;1.86;3.02;6.86;8.28
11.70;48.14;24.51;3.85;6.54;15.33;4.73;1.81;2.91;6.76;8.19
11.87;48.25;24.23;3.77;6.54;15.53;4.82;1.83;2.99;6.88;8.26
11.98;48.16;24.81;3.71;6.58;15.70;4.73;1.86;2.93;7.03;8.50
12.05;48.19;23.65;3.74;6.47;15.56;4.80;1.84;2.90;6.80;8.20
12.23;48.51;24.74;3.77;6.57;15.60;4.86;1.83;2.91;6.91;8.57
12.08;48.25;24.50;3.78;6.52;15.51;4.92;1.83;2.98;6.98;8.24
11.81;47.13;23.95;3.64;6.32;15.17;4.70;1.79;2.85;6.49;8.17
11.66;46.65;24.51;3.72;6.42;15.38;4.68;1.80;2.87;6.70;8.17
11.78;48.81;23.95;3.70;6.54;15.42;4.78;1.82;2.90;6.77;8.31
12.71;50.48;25.24;3.86;6.83;16.21;4.93;1.90;3.03;7.01;8.73
12.24;50.95;25.01;3.82;6.77;16.30;4.94;1.88;2.94;7.00;8.59
12.46;50.88;25.47;3.91;6.98;16.80;5.00;1.93;3.07;7.29;8.91
12.39;52.13;25.58;3.83;6.99;16.83;5.04;1.94;3.10;7.11;8.87
14.27;59.08;29.30;4.48;8.07;18.82;5.72;2.21;3.52;8.20;10.07
14.70;60.97;30.99;4.78;8.26;19.91;6.01;2.39;3.77;8.69;10.79
15.75;63.68;31.88;5.00;8.56;20.52;6.29;2.42;3.86;9.09;11.13
16.56;68.58;34.89;5.25;9.21;22.21;6.70;2.58;4.12;9.45;11.87
20.05;80.97;41.16;6.39;11.33;26.73;8.04;3.10;4.84;11.53;14.33
20.91;85.06;42.53;6.57;11.72;28.08;8.38;3.23;5.15;11.92;15.15
21.06;83.64;43.34;6.61;11.50;27.68;8.44;3.26;5.09;11.90;15.26
21.19;87.56;44.45;6.65;11.94;28.04;8.72;3.32;5.19;12.15;15.27
21.52;90.67;45.50;6.74;12.31;29.01;8.78;3.43;5.35;12.63;15.84
22.26;91.23;46.27;6.98;12.44;29.68;9.06;3.38;5.46;12.77;16.26
23.33;95.81;46.89;7.10;12.85;30.66;9.36;3.61;5.75;13.41;16.68
23.62;96.90;48.28;7.26;13.14;31.11;9.56;3.57;5.76;13.14;16.82
23.00;96.37;48.19;7.36;13.23;30.82;9.55;3.57;5.64;13.57;16.91
24.46;98.54;49.86;7.48;13.30;31.94;9.62;3.80;5.82;13.30;17.21
25.01;103.65;52.01;7.88;14.13;33.38;10.25;3.88;6.25;14.25;18.13
24.92;105.82;52.78;7.80;14.44;33.87;10.48;3.83;6.13;14.44;18.15
20.85;87.38;44.60;6.77;11.93;28.91;8.60;3.33;5.16;12.04;15.26
20.71;87.19;42.80;6.55;11.62;28.32;8.56;3.17;5.07;11.73;15.01
21.16;88.67;44.28;6.76;12.00;28.79;8.72;3.27;5.23;11.89;15.60
21.90;90.51;46.16;6.85;12.35;29.65;8.87;3.37;5.39;12.35;15.95
20.69;87.40;43.00;6.57;11.96;27.91;8.51;3.23;5.17;11.85;15.41
20.27;85.31;42.76;6.47;11.57;28.12;8.28;3.18;5.09;11.88;15.17
19.24;82.90;40.73;6.24;10.75;27.33;8.09;3.07;4.81;11.16;14.33
19.25;80.59;40.00;6.18;10.77;25.73;7.78;2.99;4.59;10.97;13.96
19.13;80.39;39.45;5.95;10.80;25.37;7.83;2.87;4.56;10.90;13.78
19.09;79.93;39.77;5.84;10.68;25.62;7.72;2.97;4.55;10.68;13.85
19.00;78.49;39.49;6.10;10.90;25.80;7.90;3.00;4.70;10.90;14.10
19.11;78.54;39.12;5.93;10.66;25.95;7.84;3.02;4.63;10.66;13.68
18.84;79.61;40.31;5.95;10.78;25.39;7.86;2.92;4.74;10.78;13.71
18.92;79.51;39.56;6.14;10.47;25.97;7.85;2.92;4.63;10.47;13.69
18.60;77.84;38.77;5.84;10.48;25.42;7.72;2.87;4.55;10.58;13.85
18.46;78.54;38.92;5.82;10.53;25.78;7.62;2.91;4.51;10.73;13.74
18.33;75.59;38.53;5.72;10.54;24.93;7.49;2.86;4.53;10.35;13.50
17.76;76.08;37.85;5.82;10.19;24.74;7.37;2.81;4.37;10.09;13.59
18.00;75.77;37.84;5.61;9.97;24.39;7.35;2.81;4.35;10.26;13.45
18.45;76.41;37.67;5.73;10.19;24.95;7.38;2.82;4.27;10.29;13.50
18.48;77.85;39.38;5.86;10.50;25.95;7.67;2.93;4.54;10.50;13.93
18.61;76.96;38.73;6.04;10.76;25.45;7.65;2.92;4.53;10.36;13.78
18.61;77.34;39.22;5.77;10.25;25.38;7.56;2.89;4.48;10.15;13.74
18.79;77.05;39.18;5.80;10.29;24.89;7.50;2.90;4.40;10.39;13.79
18.83;78.59;38.78;5.94;10.74;26.20;7.67;2.97;4.60;10.85;13.92
18.59;77.55;38.87;5.70;10.39;24.98;7.60;2.90;4.50;10.49;13.69
18.19;76.67;38.53;5.80;10.32;24.87;7.57;2.85;4.42;10.22;13.57
18.09;76.17;38.53;5.60;10.22;25.36;7.57;2.75;4.32;10.22;13.47
19.57;83.19;41.92;6.20;11.23;26.73;8.13;3.10;4.81;11.01;14.65
20.39;84.96;41.77;6.47;11.62;28.06;8.44;3.18;4.93;11.40;14.91
20.33;84.00;42.16;6.38;11.35;27.46;8.22;3.14;4.87;11.14;15.14
19.81;82.68;42.20;6.21;11.46;27.85;8.25;3.11;4.82;11.14;14.89
23.31;95.69;48.21;7.15;13.07;31.07;9.37;3.58;5.55;13.07;17.14
22.82;90.91;47.58;7.16;12.75;31.56;9.10;3.64;5.46;12.87;16.63
22.04;94.65;47.32;6.98;12.64;30.95;9.15;3.61;5.42;12.64;16.38
22.40;93.57;46.00;7.10;12.64;31.07;9.39;3.61;5.42;12.52;16.74
22.12;92.69;46.65;6.97;12.50;31.26;9.14;3.61;5.53;12.74;16.71
22.48;93.56;47.14;7.13;12.69;30.95;9.31;3.51;5.44;12.93;16.32
22.64;97.93;47.86;7.14;13.04;31.99;9.47;3.69;5.54;12.79;16.61
22.91;96.33;48.29;7.27;12.81;31.90;9.49;3.70;5.67;13.06;16.88
23.12;95.28;47.21;7.09;12.84;31.80;9.42;3.55;5.63;13.09;17.12
22.69;96.45;48.47;7.28;12.83;32.44;9.37;3.70;5.55;13.07;17.02
22.87;95.49;47.81;7.18;12.89;31.75;9.49;3.65;5.47;12.77;16.91
23.12;95.69;48.95;7.13;13.28;32.22;9.59;3.69;5.78;13.04;16.85
23.16;95.09;47.54;7.23;12.99;31.74;9.56;3.68;5.76;13.11;17.28
22.76;95.73;48.48;7.26;13.04;32.61;9.47;3.57;5.66;13.17;17.10
22.83;95.19;47.96;7.16;12.87;31.20;9.35;3.64;5.71;12.87;16.63
22.52;96.11;48.53;7.11;12.77;31.67;9.39;3.61;5.66;12.65;16.86
20.89;86.64;43.10;6.49;11.76;29.03;8.69;3.30;5.06;11.76;15.17
20.15;84.47;42.02;6.32;11.36;28.19;8.25;3.32;4.93;11.26;14.90
19.76;82.50;42.77;6.31;11.14;26.90;8.20;3.15;4.83;10.93;14.71
19.57;82.57;41.86;6.17;11.09;27.00;8.27;3.14;4.81;10.88;14.55
18.29;74.83;38.73;5.87;10.47;25.92;7.73;2.93;4.50;10.37;13.50
17.88;75.74;38.35;5.83;10.14;25.34;7.55;2.87;4.40;9.95;13.39
16.76;69.27;35.48;5.32;9.49;23.42;6.92;2.66;4.17;9.40;12.33
15.68;65.63;33.44;4.98;8.88;22.15;6.55;2.49;3.90;8.88;11.53
14.34;60.24;30.35;4.55;8.04;20.56;5.84;2.28;3.57;8.19;10.47
13.00;54.61;27.85;4.04;7.32;18.34;5.34;2.05;3.22;7.19;9.44
11.96;49.34;25.49;3.80;6.83;16.83;4.93;1.90;2.97;6.90;8.86
11.57;48.95;24.72;3.65;6.45;16.32;4.75;1.83;2.86;6.45;8.65
12.13;50.25;25.93;3.85;6.87;17.07;5.07;1.93;3.02;6.93;9.05
12.17;50.27;25.55;3.80;6.72;16.86;4.94;1.90;2.98;6.91;8.88
12.02;49.57;25.04;3.74;6.60;16.75;4.92;1.93;2.99;6.66;8.78
11.75;48.76;24.96;3.71;6.57;16.37;4.87;1.89;2.86;6.63;8.64
11.09;46.17;23.98;3.47;6.30;15.66;4.56;1.73;2.77;6.30;8.15
10.91;45.40;22.44;3.47;6.08;15.23;4.49;1.76;2.73;6.25;8.01
10.83;44.31;22.49;3.37;5.86;14.92;4.42;1.71;2.65;6.13;7.73
10.55;43.47;22.75;3.41;5.88;14.73;4.34;1.70;2.69;6.10;7.86
10.52;44.09;22.67;3.29;5.92;15.06;4.38;1.70;2.68;6.08;7.83
10.38;42.98;22.38;3.46;5.89;14.70;4.27;1.73;2.65;6.11;7.62
10.16;42.35;21.76;3.34;5.82;14.40;4.24;1.64;2.59;6.04;7.57
9.91;42.50;21.33;3.25;5.76;14.20;4.19;1.68;2.62;5.92;7.44
10.38;41.99;21.97;3.25;5.77;14.21;4.19;1.68;2.62;5.82;7.50
10.40;42.60;22.22;3.33;5.86;14.78;4.28;1.69;2.64;5.91;7.50
10.45;42.33;21.74;3.27;5.75;14.57;4.33;1.69;2.69;5.96;7.49
10.12;41.97;21.73;3.25;5.63;14.40;4.13;1.60;2.63;5.83;7.33
10.44;42.71;21.93;3.31;5.82;14.74;4.30;1.68;2.62;6.03;7.61
10.61;44.49;22.78;3.43;5.84;14.95;4.45;1.72;2.68;6.11;7.88
10.67;44.22;22.67;3.43;5.95;15.01;4.40;1.77;2.73;6.27;7.88
11.03;45.64;22.93;3.59;6.08;14.94;4.45;1.79;2.77;6.30;7.88
13.60;55.48;28.60;4.25;7.43;18.51;5.44;2.19;3.32;7.83;9.56
13.69;58.29;30.01;4.56;7.74;19.43;5.67;2.28;3.60;7.95;10.30
14.52;60.11;31.21;4.70;8.16;20.23;6.07;2.31;3.68;8.45;10.55
15.20;65.20;33.34;5.12;8.76;21.55;6.43;2.56;3.88;8.99;11.32
17.90;75.45;39.29;5.91;10.02;24.88;7.61;3.04;4.65;10.47;13.25
19.04;79.14;40.31;6.16;10.64;26.22;7.65;3.08;4.95;11.11;13.72
19.34;79.06;41.05;6.26;10.52;26.35;7.96;3.22;4.93;11.19;14.31
19.81;82.23;41.94;6.50;11.17;26.89;8.16;3.30;5.05;11.36;14.17
19.92;83.18;42.36;6.48;11.03;26.79;8.12;3.29;5.13;11.32;14.22
20.97;84.69;43.75;6.72;11.44;27.49;8.33;3.41;5.22;12.04;14.85
21.24;86.27;44.00;6.84;11.64;28.18;8.58;3.47;5.41;11.94;15.11
21.94;90.55;47.32;7.31;12.15;30.43;8.93;3.66;5.70;12.58;15.81
21.16;85.85;44.23;6.92;11.53;28.18;8.32;3.41;5.32;12.03;15.24
21.27;87.73;44.68;6.85;11.66;28.43;8.38;3.48;5.42;12.17;15.03
22.19;88.23;46.28;7.19;12.05;29.37;8.88;3.59;5.49;12.68;15.53
22.90;93.78;47.98;7.41;12.43;29.33;9.16;3.71;5.89;12.98;16.03
21.32;87.32;44.98;7.04;11.63;28.46;8.47;3.47;5.41;12.14;15.10
21.65;87.03;45.99;7.01;11.96;28.56;8.66;3.51;5.57;12.37;15.16
21.79;87.68;45.86;7.16;11.83;28.74;8.72;3.53;5.50;12.45;15.36
22.14;87.83;45.62;7.14;11.90;28.66;8.48;3.62;5.48;12.52;15.21
21.16;85.51;44.50;6.85;11.42;27.41;8.14;3.48;5.36;11.82;14.50
20.50;83.65;42.94;6.70;11.17;26.81;8.06;3.40;5.15;11.76;14.09
19.69;83.09;41.98;6.63;10.85;26.42;8.17;3.36;5.19;11.53;14.12
19.66;79.20;41.47;6.46;10.77;25.65;7.77;3.18;4.96;11.14;13.95
18.97;76.88;39.83;6.27;10.29;24.43;7.43;3.13;4.83;11.01;13.07
18.84;77.53;39.49;6.22;10.19;24.97;7.75;3.16;4.87;10.82;13.34
18.66;78.09;39.96;6.28;10.47;24.76;7.74;3.19;4.91;11.10;13.65
19.07;78.08;38.95;6.18;10.30;24.71;7.34;3.04;4.83;10.65;13.07
19.80;77.73;40.15;6.45;10.59;25.33;7.64;3.22;4.88;11.05;13.63
19.45;78.14;39.98;6.33;10.40;25.23;7.42;3.17;4.97;10.94;13.30
18.85;76.48;39.12;6.20;10.27;23.72;7.44;3.10;4.78;10.89;13.10
18.85;76.36;39.19;6.14;10.17;24.02;7.36;3.07;4.73;10.43;12.80
18.59;76.65;39.12;6.17;10.22;23.52;7.40;3.17;4.85;10.92;12.69
18.51;75.16;39.03;6.31;10.26;23.68;7.28;3.07;4.82;10.96;12.54
18.80;75.73;38.74;6.21;10.06;24.13;7.35;2.97;4.81;10.58;12.85
18.39;75.02;38.76;6.04;10.10;23.65;7.34;3.11;4.66;10.70;12.52
18.48;74.42;38.08;6.13;9.93;23.57;7.25;3.02;4.75;10.53;12.78
18.69;74.57;38.05;6.23;9.98;23.63;7.08;2.99;4.69;10.49;12.46
18.14;73.57;38.06;6.13;9.79;23.16;7.15;2.98;4.60;10.56;12.18
17.97;72.78;36.94;6.02;9.69;22.81;6.94;3.01;4.60;10.19;12.03
18.53;73.44;37.76;6.12;9.91;23.36;7.15;3.02;4.65;10.60;12.67
18.46;74.34;38.38;6.12;9.92;23.72;7.07;3.02;4.74;10.69;12.42
18.79;75.15;38.71;6.29;9.96;23.94;7.34;3.15;4.72;10.75;12.58
19.74;79.43;40.79;6.58;10.72;25.19;7.80;3.29;5.08;11.66;13.72
23.25;92.37;48.25;7.61;12.17;29.01;9.02;3.80;5.87;13.04;15.76
23.40;93.92;48.45;7.73;12.58;29.25;8.94;3.86;5.85;13.35;15.67
22.85;91.51;46.13;7.33;11.86;28.35;8.62;3.77;5.71;12.83;15.31
22.05;89.81;45.83;7.38;11.95;27.91;8.58;3.69;5.65;12.81;14.99
22.95;92.58;47.12;7.54;12.31;28.05;8.87;3.77;5.77;12.97;15.41
22.44;90.32;45.87;7.34;11.93;27.92;8.54;3.72;5.58;12.81;15.22
22.39;90.64;45.65;7.46;11.96;27.76;8.67;3.73;5.71;12.73;15.14
22.33;91.88;47.33;7.55;12.11;28.11;9.00;3.67;5.67;13.00;15.11
21.97;88.56;45.49;7.36;11.65;27.58;8.68;3.63;5.60;12.53;15.05
22.46;89.50;45.91;7.41;11.84;27.44;8.63;3.65;5.64;12.39;14.71
22.96;92.19;46.60;7.43;12.04;28.03;8.67;3.71;5.74;13.06;15.08
23.14;92.12;47.20;7.52;12.20;28.39;8.89;3.76;5.81;12.77;15.39
22.34;92.62;45.92;7.56;11.85;28.32;8.91;3.72;5.64;12.64;15.23
22.88;92.79;46.79;7.44;11.90;28.03;8.92;3.78;5.72;12.70;15.22
22.65;92.09;46.33;7.55;12.01;27.80;8.58;3.78;5.72;12.81;14.99
22.80;90.52;46.99;7.49;12.21;28.10;8.75;3.80;5.76;12.78;15.20
23.34;93.95;48.57;7.82;12.20;28.67;9.00;3.79;5.92;12.91;15.52
23.19;93.80;47.20;7.65;12.36;28.13;8.94;3.77;5.77;12.71;15.07
22.94;94.80;46.58;7.65;12.11;28.23;8.70;3.76;5.76;12.70;15.41
22.99;92.92;46.81;7.66;12.15;28.30;8.73;3.77;5.66;12.85;15.33
22.47;91.72;45.86;7.41;11.93;27.22;8.57;3.71;5.56;12.62;14.59
21.94;91.19;43.66;7.28;11.37;26.61;8.30;3.52;5.46;12.17;14.55
21.04;85.49;43.18;7.01;11.18;25.97;8.00;3.40;5.15;11.73;13.92
20.71;84.46;42.07;6.94;10.84;25.59;7.92;3.36;5.10;11.60;13.66
19.53;80.19;40.40;6.48;10.59;23.65;7.51;3.29;4.93;10.90;12.85
18.56;76.56;38.28;6.28;9.86;22.33;7.06;3.00;4.74;10.54;12.37
17.50;72.24;35.38;5.83;9.17;21.67;6.67;2.87;4.54;9.72;11.67
17.01;69.14;35.02;5.79;9.05;20.90;6.43;2.90;4.34;9.68;11.31
15.95;65.94;33.61;5.35;8.32;19.60;6.11;2.63;4.07;8.83;10.44
15.48;63.56;31.37;5.13;8.07;18.74;5.87;2.53;3.75;8.39;10.19
15.02;62.24;31.08;4.98;8.03;18.55;5.70;2.49;3.77;8.43;10.04
15.43;63.26;30.78;5.12;8.04;18.84;5.85;2.52;3.90;8.45;10.07
15.44;64.79;31.05;5.07;8.01;18.38;5.80;2.53;3.84;8.42;9.97
14.97;61.91;30.99;5.02;8.01;18.21;5.75;2.51;3.80;8.58;10.03
15.38;61.60;31.32;4.99;7.89;18.28;5.72;2.50;3.78;8.37;10.07
15.17;61.17;31.07;5.08;7.83;18.56;5.81;2.50;3.79;8.23;10.01
14.84;61.62;31.21;5.05;7.62;18.13;5.70;2.49;3.85;8.26;9.95
14.73;61.80;30.42;4.96;7.85;18.33;5.60;2.48;3.76;8.17;9.85
14.62;60.07;30.43;4.90;7.83;18.10;5.69;2.45;3.72;7.98;9.72
14.59;61.53;30.45;4.89;7.65;17.91;5.44;2.37;3.63;8.13;9.78
13.98;57.80;28.86;4.73;7.37;17.14;5.26;2.33;3.46;7.59;9.24
13.86;58.50;28.32;4.69;7.15;16.84;5.29;2.24;3.50;7.68;9.31
13.94;58.02;29.01;4.77;7.27;17.19;5.23;2.27;3.48;7.65;9.39
13.63;57.72;28.38;4.59;7.26;16.89;5.26;2.30;3.41;7.48;9.11
13.82;58.06;28.69;4.68;7.25;16.99;5.21;2.34;3.47;7.63;9.29
13.87;57.94;28.34;4.67;7.20;16.77;5.12;2.30;3.49;7.49;9.20
13.79;58.23;28.33;4.65;7.34;17.01;5.25;2.25;3.45;7.64;9.37
13.84;58.12;28.13;4.69;7.37;16.97;5.28;2.23;3.50;7.52;9.23
14.27;58.88;29.06;4.76;7.25;17.36;5.28;2.26;3.62;7.62;9.29
13.94;58.52;28.92;4.62;7.31;16.92;5.29;2.24;3.50;7.75;9.39
13.98;58.66;29.00;4.66;7.18;16.79;5.18;2.22;3.48;7.62;9.25
13.81;56.94;27.75;4.44;7.01;16.67;5.08;2.15;3.36;7.30;9.08
14.37;60.83;29.63;4.79;7.41;17.21;5.46;2.32;3.59;7.78;9.50
14.53;59.32;28.85;4.67;7.34;17.13;5.34;2.22;3.56;7.71;9.42
14.69;60.24;28.86;4.75;7.27;17.43;5.42;2.30;3.49;7.79;9.50
14.64;60.81;28.99;4.76;7.28;17.39;5.28;2.30;3.57;7.81;9.74
15.52;66.12;32.15;5.04;7.88;18.68;5.75;2.44;3.86;8.12;10.48
15.85;66.33;32.81;5.15;7.85;18.94;5.71;2.46;3.80;8.24;10.62
15.82;67.48;32.75;5.22;7.99;19.30;5.85;2.45;3.88;8.39;10.68
16.21;66.97;33.73;5.35;8.43;19.62;6.08;2.51;4.05;8.59;11.03
17.85;75.34;37.76;6.07;9.37;22.23;6.70;2.77;4.37;9.55;12.23
18.49;78.48;38.88;6.16;9.61;22.11;6.80;2.81;4.44;9.88;12.60
18.06;76.79;38.98;6.17;9.48;22.71;6.79;2.86;4.56;9.65;12.43
18.66;78.92;39.32;6.37;9.83;23.21;7.01;2.91;4.55;10.10;12.93
19.29;81.63;40.39;6.65;10.26;24.80;7.51;3.14;4.85;10.74;13.40
20.08;83.71;42.38;6.76;10.52;25.49;7.72;3.19;5.02;11.01;13.71
20.70;88.53;44.21;7.13;11.05;26.63;8.24;3.42;5.33;11.25;14.27
21.85;90.81;44.83;7.25;11.49;27.85;8.59;3.52;5.59;12.01;14.70
19.91;82.97;42.39;6.83;10.62;25.79;7.78;3.22;5.12;10.90;13.56
20.10;83.84;43.26;6.89;10.72;26.22;8.04;3.25;5.26;11.01;13.69
20.55;84.83;44.22;7.11;11.01;26.98;8.28;3.41;5.36;11.49;14.12
21.02;86.36;43.62;7.27;11.10;27.31;8.25;3.44;5.50;11.69;14.15
20.30;84.91;43.52;6.99;10.98;27.01;8.35;3.50;5.63;11.76;13.89
19.77;86.35;42.79;7.10;10.94;27.35;8.25;3.45;5.37;11.99;14.01
20.11;84.16;42.51;6.77;11.06;26.88;8.29;3.34;5.53;11.91;13.72
19.68;83.26;42.76;6.81;10.88;26.87;8.23;3.41;5.58;12.02;13.62
18.56;79.01;40.39;6.45;10.07;25.10;7.69;3.18;5.13;11.05;12.73
18.74;78.77;39.78;6.48;10.03;25.22;7.73;3.20;5.06;11.19;12.97
18.42;79.98;40.21;6.41;10.14;24.91;7.83;3.20;5.25;11.48;12.63
18.49;78.97;39.79;6.43;10.12;24.91;7.57;3.17;5.11;11.18;12.85
17.76;75.74;38.60;6.15;9.73;24.25;7.26;3.07;4.95;10.67;12.47
17.76;75.02;37.64;6.00;9.56;24.02;7.19;3.04;4.82;10.99;12.26
17.44;74.33;37.85;6.21;9.44;23.98;7.31;3.06;4.93;10.80;12.33
17.36;73.21;37.57;6.01;9.43;23.29;7.10;3.01;4.76;10.52;11.94
17.02;71.70;36.84;5.92;9.13;22.86;6.91;2.88;4.77;10.28;12.00
16.50;70.94;35.83;5.82;9.14;22.41;6.88;2.83;4.61;9.95;11.89
16.51;70.45;35.43;5.61;8.90;22.12;6.73;2.81;4.57;9.94;11.54
16.67;69.28;36.10;5.69;8.94;22.69;6.83;2.85;4.55;10.08;11.63
16.91;69.68;35.70;5.80;9.23;22.30;6.78;2.86;4.66;10.21;11.76
16.64;69.46;35.29;5.60;8.96;21.85;6.80;2.88;4.48;9.92;11.44
16.71;68.18;35.40;5.49;8.75;21.88;6.68;2.78;4.53;9.79;11.22
16.12;68.56;34.36;5.42;8.73;21.46;6.45;2.75;4.40;9.59;10.93
17.68;75.49;38.22;6.15;9.45;23.58;7.28;3.03;4.77;10.66;12.22
18.15;77.34;38.62;6.26;9.75;24.59;7.42;3.04;4.92;10.91;12.70
18.21;76.86;39.64;6.25;9.73;24.64;7.32;3.12;4.82;10.71;12.77
18.85;80.58;40.38;6.38;10.17;25.23;7.67;3.23;5.08;11.09;13.03
22.05;91.30;46.89;7.42;11.72;28.82;8.93;3.66;5.91;13.01;15.16
21.60;91.60;46.56;7.45;11.77;29.38;8.86;3.67;6.05;13.29;15.34
20.55;87.46;44.61;7.23;11.25;28.09;8.36;3.51;5.68;12.49;14.46
20.28;84.16;44.50;7.06;10.80;27.35;8.27;3.43;5.45;12.11;14.33
19.70;83.17;43.08;6.86;10.74;26.76;8.16;3.38;5.47;11.54;13.93
19.41;81.64;42.24;6.76;10.49;25.97;7.94;3.33;5.19;11.47;13.72
20.05;84.57;42.58;6.68;10.77;27.03;8.08;3.29;5.39;11.87;14.06
