load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
10.85;48.07;24.04;4.02;6.06;15.72;5.00;2.04;3.24;7.19;7.82
10.85;46.45;23.44;3.96;5.91;15.65;4.87;1.95;3.20;7.37;7.58
10.69;47.61;23.32;3.96;5.97;15.34;4.86;1.94;3.19;7.15;7.63
10.62;47.80;23.90;3.91;5.94;15.51;4.96;1.96;3.28;7.34;7.55
10.55;48.31;23.53;3.89;5.90;15.41;4.72;1.94;3.19;7.36;7.50
11.00;48.81;24.84;4.15;6.19;15.88;5.10;2.04;3.35;7.58;7.87
11.01;49.25;24.41;4.13;6.08;16.01;5.00;2.03;3.33;7.53;7.75
10.66;47.03;23.45;3.95;6.00;15.47;4.87;1.98;3.25;7.20;7.56
10.71;47.95;23.05;3.97;5.96;15.39;4.82;1.99;3.19;7.23;7.73
10.67;47.38;23.19;3.91;5.83;15.15;4.84;1.99;3.20;7.33;7.61
10.57;48.12;23.38;3.96;5.90;15.32;4.89;2.01;3.24;7.34;7.70
10.81;47.72;23.14;3.96;5.98;15.64;4.83;2.02;3.17;7.14;7.64
10.72;47.68;23.30;3.88;5.90;15.61;4.89;1.94;3.16;7.12;7.70
10.53;48.00;23.21;3.87;5.88;14.97;4.73;1.93;3.15;7.02;7.67
10.38;46.55;23.03;3.84;5.76;14.92;4.76;1.85;3.13;7.11;7.53
10.41;45.86;22.51;3.80;5.77;14.91;4.71;1.90;3.10;6.89;7.53
10.10;44.19;21.93;3.64;5.57;14.30;4.47;1.79;3.02;6.60;7.08
10.30;45.31;22.30;3.74;5.65;14.96;4.66;1.84;3.11;6.85;7.34
10.29;45.82;22.66;3.72;5.79;14.94;4.72;1.86;3.07;6.86;7.43
10.15;44.93;22.71;3.76;5.61;14.69;4.61;1.85;3.05;6.67;7.31
10.18;45.09;21.77;3.75;5.58;14.70;4.59;1.84;3.04;6.71;7.28
10.44;46.19;22.33;3.77;5.73;14.58;4.64;1.89;3.12;6.74;7.47
10.25;45.17;21.91;3.68;5.58;14.63;4.59;1.84;3.04;6.64;7.21
9.70;43.53;21.69;3.60;5.48;14.35;4.44;1.80;2.98;6.52;6.93
9.83;42.24;20.68;3.46;5.29;13.83;4.27;1.70;2.85;6.37;6.92
10.54;46.75;22.78;3.86;5.79;15.14;4.75;1.93;3.04;6.83;7.57
10.46;47.56;22.41;3.78;5.71;14.99;4.75;1.86;3.04;6.83;7.57
10.37;47.46;22.66;3.78;5.70;14.81;4.67;1.85;3.11;6.81;7.63
10.33;46.55;22.65;3.76;5.68;14.61;4.79;1.84;3.10;6.86;7.45
10.73;48.15;23.31;3.99;5.98;15.33;4.75;1.92;3.14;7.05;7.74
10.95;48.64;23.46;4.07;6.02;15.64;4.93;1.95;3.21;7.19;7.74
11.06;50.15;24.59;4.17;6.25;15.86;5.05;2.00;3.28;7.21;8.01
11.23;49.35;24.31;4.04;6.06;15.99;5.01;2.02;3.31;7.51;8.08
10.91;49.33;24.58;4.03;6.01;15.57;4.98;1.98;3.32;7.19;7.90
11.20;50.03;24.14;4.05;6.11;15.56;5.00;1.99;3.26;7.31;7.94
11.18;49.54;24.26;4.04;6.10;15.62;4.99;1.98;3.25;7.29;8.09
11.17;50.18;24.01;4.07;6.22;15.79;4.95;1.99;3.35;7.34;7.98
11.40;51.17;24.74;4.12;6.31;16.09;5.17;2.02;3.40;7.52;8.16
11.51;51.16;25.10;4.16;6.31;16.47;5.04;2.08;3.36;7.51;8.31
11.38;49.82;24.01;4.13;6.24;15.75;4.99;2.03;3.35;7.41;7.95
11.06;50.50;24.44;4.10;6.11;15.85;5.03;2.01;3.40;7.35;8.04
10.49;47.23;22.42;3.83;5.64;15.12;4.70;1.88;3.18;6.87;7.59
9.97;46.19;21.95;3.67;5.61;14.40;4.64;1.87;3.05;6.72;7.27
9.72;44.33;21.50;3.53;5.39;13.91;4.39;1.73;2.93;6.52;6.92
9.47;42.92;20.71;3.46;5.29;13.92;4.31;1.70;2.94;6.47;6.93
8.70;39.20;19.15;3.18;4.92;12.49;3.96;1.62;2.64;5.88;6.36
8.46;38.00;18.39;3.04;4.67;12.20;3.85;1.52;2.57;5.66;6.13
8.58;37.70;18.44;3.15;4.73;12.08;3.85;1.52;2.57;5.54;6.07
8.27;37.47;17.68;3.08;4.62;11.98;3.71;1.43;2.45;5.48;5.93
7.26;32.89;15.94;2.67;3.99;10.59;3.33;1.31;2.17;4.89;5.35
6.61;28.69;14.30;2.37;3.62;9.30;2.95;1.16;1.92;4.34;4.69
5.85;27.04;13.07;2.18;3.34;8.66;2.68;1.07;1.81;3.92;4.37
5.84;25.86;12.63;2.09;3.20;8.13;2.61;1.03;1.74;3.83;4.15
6.06;23.71;12.32;1.85;3.24;7.65;2.39;0.93;1.51;3.40;4.09
6.09;24.41;12.26;1.93;3.30;7.78;2.40;0.94;1.49;3.50;4.17
6.05;23.93;12.45;1.91;3.24;7.85;2.38;0.94;1.48;3.43;4.14
5.90;23.71;12.22;1.86;3.30;7.88;2.41;0.93;1.47;3.45;4.11
5.79;23.25;11.96;1.81;3.16;7.60;2.33;0.90;1.43;3.39;3.99
5.64;22.22;11.46;1.77;3.13;7.19;2.32;0.88;1.40;3.24;3.94
5.56;22.45;11.37;1.76;3.03;7.20;2.27;0.88;1.35;3.18;3.84
5.60;22.20;11.39;1.76;3.04;7.14;2.27;0.84;1.36;3.19;3.81
5.51;22.40;11.28;1.74;3.03;7.39;2.26;0.85;1.37;3.18;3.88
5.63;22.50;11.63;1.76;3.08;7.31;2.29;0.86;1.39;3.19;3.86
5.54;22.12;11.23;1.75;3.01;7.32;2.27;0.86;1.34;3.20;3.87
5.60;22.89;11.62;1.79;3.12;7.31;2.25;0.84;1.37;3.20;3.96
5.53;22.55;11.56;1.76;3.09;7.17;2.29;0.84;1.37;3.21;3.89
5.49;22.35;11.12;1.72;2.99;7.09;2.20;0.86;1.34;3.10;3.88
5.52;22.35;11.19;1.69;3.04;7.17;2.22;0.86;1.31;3.12;3.79
5.50;22.11;11.49;1.71;3.07;7.17;2.20;0.83;1.37;3.19;3.87
5.86;23.80;12.16;1.78;3.17;7.60;2.30;0.87;1.39;3.29;4.08
5.69;23.14;11.61;1.77;3.18;7.45;2.31;0.90;1.37;3.29;3.96
5.94;23.68;12.08;1.85;3.21;7.71;2.33;0.88;1.45;3.37;4.05
5.83;23.90;12.07;1.86;3.28;7.78;2.43;0.93;1.42;3.40;4.09
6.57;27.58;13.88;2.11;3.68;8.78;2.67;1.01;1.61;3.72;4.60
7.00;28.53;14.39;2.17;3.86;9.22;2.85;1.11;1.74;4.01;5.07
7.27;30.04;15.04;2.27;4.04;9.59;2.98;1.11;1.77;4.19;5.20
7.92;32.15;15.94;2.48;4.36;10.23;3.12;1.18;1.94;4.36;5.49
9.23;38.03;19.05;2.97;5.17;12.40;3.81;1.42;2.26;5.29;6.72
9.77;39.67;19.87;3.03;5.46;13.00;3.91;1.48;2.36;5.52;6.87
9.70;40.16;20.01;3.05;5.49;12.96;3.93;1.49;2.37;5.43;7.05
9.90;41.20;20.22;3.12;5.47;13.16;4.09;1.52;2.42;5.68;7.20
10.28;41.96;21.05;3.14;5.78;13.63;4.21;1.57;2.50;5.71;7.42
10.40;42.49;21.32;3.27;5.82;14.04;4.15;1.67;2.55;5.82;7.42
10.44;43.51;21.94;3.31;6.01;14.05;4.36;1.65;2.63;6.16;7.74
10.83;44.63;22.35;3.38;6.15;14.52;4.46;1.69;2.69;6.22;7.91
10.81;44.85;22.62;3.45;6.13;14.49;4.37;1.69;2.68;6.29;7.82
11.40;46.22;23.11;3.48;6.33;14.88;4.59;1.74;2.69;6.41;7.99
11.75;47.59;24.09;3.67;6.67;15.75;4.75;1.83;2.83;6.75;8.59
11.76;49.67;24.71;3.83;6.65;16.02;4.86;1.87;2.90;6.73;8.69
9.82;41.06;20.42;3.15;5.59;13.47;4.08;1.58;2.44;5.59;7.31
9.71;40.61;20.48;3.07;5.57;13.06;4.00;1.50;2.35;5.57;7.21
10.25;42.60;21.56;3.32;5.88;13.72;4.22;1.58;2.56;5.81;7.54
10.86;44.84;22.26;3.28;5.94;14.22;4.30;1.72;2.58;6.09;7.73
10.56;43.78;21.28;3.21;5.82;14.08;4.29;1.61;2.53;5.74;7.58
10.41;43.49;21.52;3.29;5.82;14.09;4.21;1.61;2.53;5.97;7.58
10.09;41.41;21.15;3.12;5.71;13.51;4.08;1.56;2.45;5.64;7.42
9.85;41.31;20.29;3.09;5.51;13.30;4.04;1.54;2.35;5.59;7.20
9.86;41.68;20.54;3.11;5.64;13.50;4.08;1.56;2.37;5.71;7.27
10.09;40.90;20.19;3.12;5.49;13.36;4.01;1.56;2.38;5.57;7.27
9.85;40.83;20.38;3.11;5.71;13.34;4.08;1.56;2.37;5.56;7.34
10.02;41.62;20.48;3.12;5.56;13.43;4.01;1.48;2.37;5.49;7.27
10.05;41.64;20.63;3.12;5.71;13.63;4.11;1.60;2.51;5.79;7.38
10.08;41.48;21.54;3.13;5.65;13.52;4.05;1.53;2.44;5.73;7.41
9.74;41.66;20.30;3.09;5.58;13.51;4.00;1.51;2.34;5.58;7.24
9.88;41.71;20.59;3.09;5.58;13.50;3.92;1.58;2.34;5.51;7.32
9.80;40.40;20.27;3.14;5.61;13.47;4.04;1.50;2.39;5.46;7.18
9.63;41.21;20.23;3.04;5.56;13.34;4.00;1.48;2.37;5.48;7.11
9.82;39.65;20.30;3.03;5.39;13.29;3.84;1.48;2.29;5.54;7.16
9.61;41.21;20.34;3.13;5.44;13.26;3.95;1.49;2.38;5.44;7.23
9.86;41.87;21.16;3.13;5.58;13.37;4.13;1.53;2.44;5.58;7.41
9.63;41.44;20.46;3.01;5.57;13.39;4.06;1.50;2.33;5.57;7.22
9.52;40.62;20.16;2.98;5.51;13.02;3.94;1.49;2.31;5.43;7.22
9.65;40.76;19.67;2.99;5.38;13.01;3.96;1.50;2.32;5.38;7.18
9.57;40.66;19.81;3.04;5.42;13.13;3.93;1.48;2.30;5.42;7.12
9.51;39.79;20.27;2.95;5.38;13.04;3.91;1.47;2.28;5.31;7.07
9.00;38.56;19.07;2.84;5.17;12.62;3.76;1.42;2.27;5.25;6.88
8.75;37.43;18.82;2.83;5.03;12.41;3.65;1.38;2.21;5.03;6.55
9.36;39.38;19.51;2.95;5.18;12.81;3.82;1.51;2.30;5.18;6.91
9.35;40.05;19.59;2.92;5.26;13.16;3.95;1.46;2.34;5.26;7.09
9.30;38.78;19.46;2.96;5.26;12.83;3.82;1.44;2.23;5.41;6.85
9.28;39.20;19.49;2.86;5.21;12.85;3.78;1.50;2.28;5.28;6.85
10.69;44.47;22.28;3.37;6.00;14.63;4.36;1.73;2.63;5.92;8.06
10.44;43.86;22.09;3.32;5.91;14.81;4.29;1.62;2.59;5.99;7.77
10.44;43.75;21.35;3.21;5.86;14.21;4.33;1.61;2.57;5.86;7.71
10.44;43.51;21.92;3.29;5.78;14.61;4.34;1.69;2.49;6.02;7.87
10.58;42.72;21.72;3.29;5.85;14.27;4.25;1.68;2.56;6.01;7.69
10.15;43.76;21.92;3.30;5.96;14.51;4.35;1.69;2.58;5.96;7.82
10.58;45.03;22.31;3.36;6.07;15.01;4.35;1.64;2.62;6.15;7.79
10.84;44.10;22.58;3.37;6.08;14.86;4.43;1.64;2.63;6.16;7.88
10.68;43.87;22.26;3.34;6.03;14.92;4.40;1.71;2.61;6.03;7.83
10.69;45.14;22.45;3.37;6.08;15.21;4.44;1.73;2.71;6.17;7.98
10.54;44.93;22.30;3.41;6.00;14.60;4.38;1.70;2.60;6.08;8.03
10.66;44.77;22.38;3.44;6.15;15.01;4.43;1.72;2.62;6.15;8.04
10.62;44.85;22.46;3.43;6.05;15.03;4.41;1.72;2.70;6.13;7.92
10.58;44.63;22.81;3.45;6.07;14.93;4.51;1.72;2.71;6.15;8.04
10.68;44.52;22.83;3.32;5.99;14.89;4.45;1.70;2.67;5.99;7.77
10.44;43.68;22.48;3.29;5.94;14.77;4.34;1.69;2.65;5.94;7.79
9.60;40.31;20.16;3.15;5.35;13.85;4.03;1.54;2.35;5.42;7.18
9.29;39.09;19.87;3.00;5.36;13.22;3.86;1.50;2.36;5.22;6.93
9.18;37.55;19.48;2.87;5.18;13.03;3.71;1.47;2.24;5.25;6.80
9.07;38.44;19.19;2.93;5.23;13.19;3.91;1.47;2.30;5.09;6.84
8.41;35.41;18.26;2.74;4.89;12.00;3.59;1.37;2.09;4.76;6.33
8.48;34.87;17.66;2.68;4.78;12.05;3.44;1.34;2.04;4.65;6.31
7.69;32.58;16.79;2.54;4.43;11.12;3.19;1.24;1.89;4.32;5.85
7.25;30.15;15.65;2.32;4.15;10.45;2.99;1.16;1.83;4.04;5.25
6.57;28.02;14.31;2.12;3.84;9.46;2.78;1.06;1.62;3.74;5.01
6.11;25.09;12.82;1.96;3.38;8.53;2.46;0.96;1.51;3.38;4.52
5.61;23.49;12.10;1.81;3.16;7.72;2.36;0.89;1.39;3.12;4.22
5.48;22.37;11.69;1.75;3.00;7.47;2.23;0.85;1.34;3.04;3.94
5.73;23.74;12.24;1.84;3.21;7.91;2.31;0.90;1.41;3.25;4.32
5.66;23.58;11.92;1.82;3.13;7.82;2.32;0.89;1.39;3.17;4.14
5.48;23.25;11.87;1.79;3.07;7.76;2.24;0.87;1.33;3.07;4.19
5.48;22.44;11.61;1.70;3.04;7.51;2.27;0.89;1.34;3.12;4.10
5.08;21.53;11.21;1.69;2.85;7.32;2.12;0.81;1.27;2.93;3.81
5.19;21.36;10.87;1.63;2.84;7.20;2.08;0.80;1.29;2.88;3.75
4.97;20.88;10.31;1.58;2.76;7.00;2.03;0.81;1.25;2.87;3.72
4.98;20.70;10.52;1.58;2.75;6.89;2.05;0.81;1.25;2.86;3.66
4.89;20.48;10.48;1.57;2.74;6.97;2.01;0.80;1.24;2.81;3.61
5.01;20.43;10.42;1.59;2.70;6.85;2.02;0.79;1.23;2.81;3.60
4.80;20.01;10.09;1.52;2.72;6.64;1.98;0.78;1.20;2.72;3.53
4.79;19.67;10.10;1.54;2.69;6.78;1.96;0.77;1.22;2.73;3.49
4.75;19.92;10.00;1.54;2.73;6.71;1.99;0.77;1.22;2.73;3.50
4.86;20.13;10.10;1.51;2.75;6.76;2.04;0.77;1.23;2.82;3.55
4.82;19.95;10.45;1.51;2.71;6.76;2.01;0.77;1.23;2.81;3.55
4.75;19.58;10.08;1.55;2.62;6.68;2.00;0.79;1.20;2.82;3.44
4.86;19.94;10.46;1.54;2.69;6.79;1.99;0.80;1.22;2.80;3.57
4.97;20.58;10.54;1.57;2.79;6.90;2.07;0.82;1.29;2.89;3.61
4.97;20.62;10.51;1.61;2.72;6.90;2.04;0.82;1.29;2.89;3.61
5.07;20.68;10.83;1.63;2.86;7.03;2.06;0.83;1.27;2.93;3.69
6.28;25.66;13.27;1.99;3.50;8.58;2.57;1.02;1.55;3.63;4.56
6.59;26.92;13.74;2.12;3.55;9.13;2.67;1.06;1.66;3.73;4.75
6.69;28.13;14.50;2.22;3.80;9.49;2.75;1.11;1.73;3.90;4.91
7.29;29.87;15.87;2.33;4.08;10.03;3.05;1.19;1.86;4.34;5.27
8.47;35.14;18.14;2.74;4.71;11.81;3.46;1.37;2.15;4.83;6.09
8.96;36.64;18.42;2.86;4.91;12.32;3.61;1.49;2.24;5.10;6.41
9.16;37.29;19.21;2.91;5.12;12.64;3.73;1.45;2.28;5.25;6.57
9.26;38.71;19.74;3.04;5.11;12.36;3.82;1.55;2.39;5.37;6.73
9.54;37.14;19.60;2.97;5.09;12.64;3.74;1.55;2.39;5.29;6.64
9.43;39.67;20.47;3.14;5.35;12.91;3.95;1.61;2.48;5.42;6.96
10.07;40.63;20.62;3.20;5.38;13.20;4.02;1.63;2.52;5.58;7.08
10.25;41.58;21.29;3.30;5.81;13.98;4.23;1.72;2.65;5.88;7.46
9.76;39.58;20.19;3.21;5.28;13.10;3.88;1.60;2.54;5.55;6.89
10.02;40.42;21.00;3.20;5.59;13.02;3.95;1.64;2.52;5.73;6.95
10.35;42.48;21.70;3.38;5.64;13.74;4.16;1.69;2.61;5.92;7.11
10.54;43.18;22.32;3.56;5.82;14.03;4.36;1.74;2.69;6.03;7.34
9.93;40.87;20.74;3.26;5.30;13.19;3.88;1.63;2.58;5.71;6.94
10.01;41.98;21.47;3.31;5.66;13.39;4.07;1.66;2.55;5.73;7.11
10.38;42.80;22.18;3.34;5.69;13.65;4.19;1.71;2.70;6.04;7.25
10.31;43.36;21.82;3.41;5.69;13.86;4.12;1.78;2.63;5.97;7.32
10.46;42.13;21.34;3.37;5.62;13.27;4.07;1.69;2.67;5.83;7.23
10.22;41.73;21.49;3.34;5.63;13.35;4.03;1.67;2.57;5.84;7.09
10.03;41.14;20.88;3.30;5.49;13.12;4.05;1.65;2.61;5.70;7.07
9.92;40.69;20.58;3.24;5.40;13.09;3.91;1.69;2.56;5.67;7.02
9.72;40.08;20.50;3.20;5.39;12.85;3.93;1.66;2.53;5.59;6.79
9.87;39.87;20.94;3.29;5.37;12.82;3.89;1.61;2.48;5.77;6.91
10.14;41.12;20.97;3.34;5.45;12.87;4.02;1.63;2.59;5.79;6.94
9.81;39.59;20.69;3.25;5.37;12.80;3.91;1.66;2.45;5.64;6.76
10.20;41.88;21.08;3.40;5.51;12.85;3.94;1.63;2.58;5.85;7.00
9.83;40.21;20.81;3.37;5.46;12.66;3.97;1.62;2.56;5.86;6.94
9.98;40.25;20.29;3.24;5.29;12.69;3.90;1.65;2.51;5.62;6.67
9.60;39.05;20.45;3.29;5.19;12.69;3.94;1.64;2.50;5.59;6.71
9.73;39.40;20.52;3.22;5.26;12.50;3.88;1.64;2.50;5.53;6.84
9.60;40.46;20.52;3.22;5.26;12.63;3.82;1.64;2.50;5.66;6.71
9.84;39.69;20.87;3.24;5.42;12.55;3.83;1.65;2.51;5.61;6.67
9.62;39.50;20.47;3.25;5.26;12.54;3.83;1.62;2.53;5.59;6.56
9.45;37.82;19.73;3.09;5.11;11.85;3.72;1.58;2.40;5.42;6.49
9.32;38.22;19.77;3.09;5.16;11.96;3.71;1.57;2.46;5.54;6.42
9.14;36.81;19.26;3.11;4.94;11.76;3.60;1.52;2.32;5.18;6.22
8.97;36.72;18.72;3.07;4.82;11.44;3.61;1.50;2.35;5.30;6.08
9.03;36.97;19.03;3.03;4.85;11.46;3.64;1.52;2.30;5.21;6.12
8.86;36.78;18.63;3.01;4.76;11.39;3.50;1.51;2.35;5.24;6.09
9.15;37.10;18.37;3.03;4.85;11.40;3.58;1.52;2.36;5.27;6.06
9.40;37.91;19.43;3.07;4.95;11.84;3.63;1.57;2.38;5.33;6.27
10.72;43.39;22.02;3.55;5.80;13.69;4.20;1.74;2.75;6.09;7.24
10.96;43.04;22.37;3.61;5.81;13.54;4.27;1.77;2.80;6.18;7.28
10.42;43.11;21.92;3.52;5.60;13.22;4.02;1.72;2.66;5.89;6.97
10.57;42.72;21.72;3.55;5.65;13.18;4.13;1.74;2.68;6.01;7.02
10.64;42.80;22.03;3.55;5.69;13.45;4.14;1.77;2.66;6.21;7.24
10.51;42.19;21.90;3.50;5.40;13.14;4.09;1.75;2.70;5.91;7.08
10.68;42.07;21.51;3.44;5.63;13.02;4.02;1.76;2.63;5.85;7.02
10.52;42.22;21.85;3.48;5.63;13.33;4.00;1.78;2.67;5.93;6.96
10.40;41.09;21.39;3.52;5.42;12.74;3.96;1.76;2.56;5.86;6.89
10.33;42.56;21.32;3.47;5.53;13.13;3.98;1.70;2.66;5.83;6.93
10.66;42.70;22.14;3.53;5.63;13.21;4.05;1.73;2.70;5.93;6.98
10.72;43.86;22.42;3.50;5.70;13.15;4.10;1.75;2.66;6.08;7.14
10.45;42.95;21.89;3.46;5.64;12.86;4.06;1.73;2.63;5.94;6.99
10.68;43.48;21.74;3.51;5.64;13.20;4.12;1.75;2.67;6.03;7.02
10.68;43.17;21.74;3.58;5.64;13.04;4.04;1.75;2.67;5.87;7.09
10.83;43.23;22.19;3.46;5.68;12.82;4.07;1.77;2.69;6.14;7.22
10.98;43.91;22.59;3.71;5.69;13.27;4.27;1.82;2.76;6.08;7.27
11.06;44.02;22.36;3.61;5.65;13.26;4.08;1.80;2.67;6.04;7.22
10.66;43.68;22.50;3.61;5.65;13.02;4.08;1.80;2.67;5.96;7.21
10.53;42.84;21.62;3.54;5.58;13.29;4.09;1.81;2.67;5.90;7.08
10.35;42.93;21.23;3.47;5.40;12.74;4.09;1.70;2.55;5.79;6.87
10.23;41.84;20.62;3.49;5.38;12.43;3.94;1.67;2.58;5.69;6.82
9.94;40.19;20.24;3.29;5.11;11.91;3.73;1.61;2.48;5.48;6.50
9.76;39.61;20.02;3.18;5.20;11.85;3.61;1.59;2.46;5.42;6.36
9.05;36.94;18.78;3.02;4.87;11.17;3.50;1.51;2.33;5.00;6.10
8.51;35.25;17.85;2.90;4.58;10.63;3.29;1.35;2.19;4.83;5.61
8.21;33.46;16.73;2.72;4.26;10.06;3.09;1.36;2.04;4.57;5.50
8.02;32.82;16.23;2.65;4.22;9.65;3.08;1.33;1.99;4.52;5.37
7.47;30.72;15.16;2.49;3.90;9.34;2.89;1.24;1.87;4.13;5.09
7.06;29.45;14.56;2.39;3.80;8.80;2.72;1.20;1.79;3.97;4.78
7.23;29.02;14.35;2.30;3.80;8.51;2.73;1.12;1.77;3.80;4.66
7.15;29.67;14.35;2.38;3.74;8.72;2.76;1.19;1.79;3.90;4.76
7.19;29.41;14.60;2.40;3.70;8.61;2.72;1.14;1.74;3.98;4.79
7.18;29.08;14.40;2.37;3.72;8.63;2.70;1.13;1.78;3.88;4.69
7.14;28.77;14.33;2.31;3.65;8.64;2.68;1.13;1.77;3.87;4.67
6.99;28.73;14.26;2.37;3.66;8.55;2.69;1.13;1.78;3.87;4.68
6.95;29.37;14.39;2.30;3.64;8.61;2.67;1.18;1.77;3.85;4.65
7.05;28.98;14.36;2.35;3.63;8.43;2.67;1.12;1.76;3.84;4.64
6.85;28.35;13.96;2.32;3.64;8.38;2.63;1.11;1.74;3.74;4.53
6.78;28.19;14.25;2.26;3.52;8.26;2.58;1.10;1.74;3.79;4.58
6.61;27.31;13.13;2.20;3.36;7.87;2.41;1.05;1.65;3.56;4.31
6.56;27.22;13.21;2.19;3.43;7.85;2.43;1.04;1.59;3.53;4.32
6.61;27.62;13.68;2.12;3.38;7.98;2.47;1.06;1.62;3.53;4.39
6.37;26.18;13.19;2.12;3.36;7.76;2.42;1.04;1.63;3.51;4.30
6.44;27.33;13.44;2.21;3.37;7.85;2.47;1.06;1.66;3.52;4.33
6.33;27.00;13.35;2.13;3.31;7.76;2.42;1.09;1.63;3.46;4.35
6.54;27.53;13.49;2.20;3.50;7.84;2.50;1.05;1.65;3.55;4.35
6.45;27.34;13.20;2.13;3.37;7.99;2.43;1.04;1.64;3.57;4.37
6.59;27.63;13.54;2.21;3.42;7.90;2.47;1.06;1.66;3.57;4.48
6.66;27.43;13.37;2.14;3.38;8.05;2.48;1.04;1.64;3.53;4.37
6.56;27.07;13.22;2.17;3.35;7.99;2.47;1.04;1.63;3.55;4.39
6.44;26.85;12.97;2.15;3.20;7.77;2.34;1.05;1.57;3.48;4.20
6.68;27.59;13.67;2.24;3.44;7.98;2.49;1.05;1.65;3.59;4.49
6.62;28.08;13.64;2.18;3.36;8.11;2.42;1.04;1.63;3.61;4.50
6.83;27.80;13.65;2.23;3.41;7.96;2.47;1.04;1.68;3.56;4.50
6.74;28.10;14.07;2.23;3.37;8.13;2.53;1.04;1.68;3.62;4.56
7.30;30.26;15.08;2.36;3.73;8.72;2.68;1.10;1.79;3.89;4.89
7.40;30.70;15.22;2.43;3.70;8.61;2.69;1.16;1.80;3.86;4.91
7.49;31.33;15.35;2.43;3.69;8.91;2.74;1.16;1.85;3.90;5.01
7.51;32.11;15.78;2.54;3.95;9.19;2.81;1.19;1.84;4.00;5.24
8.27;35.29;17.50;2.86;4.28;10.18;3.09;1.31;2.14;4.46;5.77
8.64;36.73;17.88;2.84;4.47;10.63;3.20;1.33;2.11;4.53;5.86
8.52;35.40;18.12;2.86;4.47;10.31;3.16;1.37;2.09;4.59;5.66
8.80;37.26;18.45;2.97;4.61;11.11;3.34;1.40;2.12;4.67;6.07
9.19;38.84;19.13;3.10;4.75;11.78;3.55;1.46;2.28;5.00;6.21
9.40;39.58;19.70;3.22;5.02;11.91;3.54;1.48;2.32;5.08;6.37
9.71;41.00;20.43;3.28;5.23;12.39;3.75;1.61;2.48;5.36;6.70
10.01;42.45;21.67;3.45;5.32;13.12;3.93;1.59;2.55;5.52;6.90
9.26;38.77;19.73;3.24;5.08;12.12;3.62;1.52;2.41;5.14;6.34
9.45;40.12;19.74;3.19;4.98;12.52;3.77;1.60;2.49;5.30;6.52
9.81;40.08;20.53;3.29;5.33;12.70;3.88;1.65;2.57;5.46;6.71
9.97;42.27;21.17;3.39;5.36;13.03;4.00;1.70;2.71;5.77;6.78
10.32;42.82;21.96;3.46;5.61;13.44;4.23;1.73;2.77;5.96;7.00
10.35;43.08;21.82;3.54;5.56;13.41;4.17;1.74;2.78;5.98;7.02
10.32;42.67;21.55;3.56;5.58;13.81;4.18;1.74;2.86;6.21;6.97
10.31;42.98;21.94;3.53;5.54;13.77;4.15;1.73;2.84;6.09;7.06
9.56;40.81;21.10;3.30;5.27;13.19;3.96;1.65;2.70;5.80;6.79
9.58;40.71;20.69;3.33;5.25;13.50;4.06;1.66;2.73;5.92;6.78
9.86;40.86;21.13;3.42;5.43;13.15;4.09;1.74;2.75;5.90;6.78
9.86;41.24;21.05;3.33;5.33;12.86;4.06;1.67;2.73;5.86;6.73
9.52;40.26;20.45;3.30;5.18;12.43;3.95;1.62;2.65;5.89;6.60
9.28;39.24;19.98;3.22;5.09;12.63;3.80;1.61;2.64;5.80;6.44
9.27;39.53;20.29;3.24;5.12;13.03;3.76;1.62;2.66;5.57;6.55
9.23;38.63;20.04;3.16;4.99;12.26;3.79;1.58;2.53;5.50;6.32
9.07;37.89;19.44;3.11;4.85;11.99;3.73;1.55;2.48;5.53;6.27
9.05;38.19;19.41;3.10;4.84;12.15;3.66;1.49;2.48;5.39;6.14
8.83;37.43;19.03;3.09;4.88;12.05;3.64;1.54;2.47;5.37;6.05
8.96;38.27;19.41;3.05;4.85;11.82;3.67;1.49;2.49;5.41;6.22
9.03;36.63;19.06;3.09;4.89;12.00;3.65;1.55;2.41;5.32;6.25
8.45;36.17;18.48;2.96;4.71;11.47;3.56;1.45;2.35;5.19;6.10
8.53;36.61;18.37;2.90;4.56;11.55;3.50;1.48;2.31;5.04;5.87
8.35;35.29;18.24;2.96;4.56;11.31;3.43;1.42;2.37;5.09;5.86
8.92;38.38;19.10;3.10;4.74;11.89;3.60;1.52;2.47;5.38;6.39
9.23;37.83;19.74;3.06;4.84;12.35;3.63;1.53;2.42;5.48;6.24
9.11;38.21;19.61;3.06;4.84;12.23;3.69;1.53;2.48;5.48;6.37
9.14;38.23;19.95;3.15;4.96;12.23;3.73;1.54;2.51;5.41;6.31
10.24;43.45;21.94;3.49;5.52;13.66;4.21;1.74;2.83;6.18;7.19
10.08;43.14;21.60;3.46;5.55;13.47;4.03;1.73;2.81;6.05;7.13
9.84;39.93;21.00;3.37;5.23;12.94;3.85;1.65;2.62;5.85;6.88
9.62;39.82;20.18;3.16;5.11;12.71;3.83;1.61;2.62;5.58;6.53
9.35;38.60;20.10;3.18;4.97;12.40;3.78;1.59;2.52;5.57;6.57
9.21;38.35;19.67;3.14;4.97;12.28;3.72;1.57;2.48;5.42;6.34
9.11;39.43;19.95;3.19;4.99;12.43;3.79;1.53;2.46;5.52;6.65
